payment_id,customer_id,timestamp,amount,payment_method,failure_reason,customer_age,previous_successes,previous_failures,customer_value,subscription_age,days_since_last_payment
PAY-0000243,CUST-01799,2026-04-30 22:10:00,363.24,card,network_error,43,4,4,2255.32,6,10
PAY-0000244,CUST-00390,2026-04-30 22:31:00,815.89,card,card_expired,70,5,2,1095.7,5,10
PAY-0000245,CUST-01175,2026-04-30 23:19:00,261.47,upi,insufficient_funds,67,5,2,3387.6,5,10
PAY-0000246,CUST-00221,2026-04-30 23:54:00,583.43,upi,network_error,19,7,4,3010.07,10,13
PAY-0000247,CUST-02378,2026-05-01 00:44:00,257.12,card,network_error,70,5,3,2009.88,3,15
PAY-0000248,CUST-03804,2026-05-01 00:52:00,387.98,upi,temporary_bank_failure,37,8,2,4702.95,6,14
PAY-0000249,CUST-02774,2026-05-01 00:58:00,640.03,wallet,insufficient_funds,19,1,6,3167.82,8,11
PAY-0000250,CUST-00949,2026-05-01 00:59:00,527.58,upi,temporary_bank_failure,51,4,3,5041.47,9,17
PAY-0000251,CUST-00868,2026-05-01 01:12:00,1524.49,wallet,insufficient_funds,54,3,2,2576.27,2,10
PAY-0000252,CUST-02475,2026-05-01 01:13:00,1165.93,upi,insufficient_funds,31,6,2,1683.32,4,9
PAY-0000253,CUST-02704,2026-05-01 01:32:00,100.82,wallet,hard_decline,32,8,2,9978.83,12,16
PAY-0000254,CUST-02638,2026-05-01 01:36:00,2004.27,upi,network_error,35,3,4,3035.53,2,18
PAY-0000255,CUST-03560,2026-05-01 01:44:00,282.14,upi,insufficient_funds,26,3,6,1803.72,8,19
PAY-0000256,CUST-02897,2026-05-01 01:50:00,1100.91,netbanking,insufficient_funds,18,15,4,8366.7,10,15
PAY-0000257,CUST-01732,2026-05-01 01:57:00,1756.63,upi,network_error,55,6,3,3546.77,4,19
PAY-0000258,CUST-00767,2026-05-01 02:00:00,420.17,upi,temporary_bank_failure,65,3,3,3909.16,8,19
PAY-0000259,CUST-03579,2026-05-01 02:04:00,1155.32,upi,insufficient_funds,55,4,2,5848.49,6,11
PAY-0000260,CUST-03010,2026-05-01 02:07:00,210.07,upi,hard_decline,48,6,5,6827.31,7,19
PAY-0000261,CUST-00190,2026-05-01 02:14:00,409.12,upi,insufficient_funds,21,8,3,14813.42,15,11
PAY-0000262,CUST-03106,2026-05-01 02:41:00,222.73,upi,temporary_bank_failure,48,6,4,3781.82,6,12
PAY-0000263,CUST-01611,2026-05-01 02:57:00,499.7,upi,temporary_bank_failure,55,12,3,4651.69,15,14
PAY-0000264,CUST-00332,2026-05-01 03:16:00,745.59,upi,network_error,32,4,2,6259.8,5,6
PAY-0000265,CUST-02010,2026-05-01 03:34:00,318.81,netbanking,insufficient_funds,61,7,8,6197.02,11,18
PAY-0000266,CUST-01061,2026-05-01 03:54:00,405.77,upi,network_error,44,8,2,3195.08,7,6
PAY-0000267,CUST-02256,2026-05-01 04:06:00,1862.42,upi,network_error,47,3,6,1332.64,6,22
PAY-0000268,CUST-00505,2026-05-01 04:33:00,843.13,upi,network_error,70,7,4,292.99,6,11
PAY-0000269,CUST-03023,2026-05-01 04:49:00,1146.1,card,hard_decline,40,7,2,5123.74,8,10
PAY-0000270,CUST-03283,2026-05-01 05:09:00,1491.97,wallet,network_error,43,5,4,2267.44,11,20
PAY-0000271,CUST-00046,2026-05-01 05:10:00,616.65,card,network_error,49,19,3,4384.74,12,14
PAY-0000272,CUST-00880,2026-05-01 05:19:00,113.6,upi,insufficient_funds,43,6,3,3555.37,12,7
PAY-0000273,CUST-03645,2026-05-01 05:19:00,406.24,upi,temporary_bank_failure,52,3,4,2884.5,4,14
PAY-0000274,CUST-00423,2026-05-01 05:19:00,561.15,wallet,network_error,28,7,4,2196.81,8,15
PAY-0000275,CUST-00104,2026-05-01 05:25:00,743.98,upi,network_error,31,8,0,6815.05,8,4
PAY-0000276,CUST-01006,2026-05-01 05:29:00,2423.22,upi,network_error,41,4,2,4861.87,8,13
PAY-0000277,CUST-01225,2026-05-01 05:30:00,679.34,wallet,insufficient_funds,61,8,2,1692.97,7,13
PAY-0000278,CUST-00565,2026-05-01 05:46:00,4431.49,card,insufficient_funds,40,3,6,7825.61,9,13
PAY-0000279,CUST-02453,2026-05-01 05:51:00,934.49,wallet,hard_decline,44,3,3,5767.31,8,15
PAY-0000280,CUST-01401,2026-05-01 05:54:00,258.66,wallet,network_error,44,2,5,9948.24,6,18
PAY-0000281,CUST-03202,2026-05-01 05:56:00,537.24,netbanking,temporary_bank_failure,57,12,2,9788.58,13,9
PAY-0000282,CUST-00180,2026-05-01 06:10:00,348.04,card,card_expired,43,4,1,4642.24,8,12
PAY-0000283,CUST-03599,2026-05-01 06:11:00,3814.27,upi,insufficient_funds,46,3,3,805.37,8,12
PAY-0000284,CUST-00398,2026-05-01 06:14:00,60.04,upi,temporary_bank_failure,21,2,2,4424.13,9,10
PAY-0000285,CUST-02253,2026-05-01 06:15:00,269.99,wallet,insufficient_funds,44,5,5,6463.16,8,16
PAY-0000286,CUST-01451,2026-05-01 06:20:00,503.99,netbanking,network_error,65,7,3,2760.83,8,12
PAY-0000287,CUST-03272,2026-05-01 06:57:00,447.18,card,hard_decline,33,5,9,2759.19,7,30
PAY-0000288,CUST-00454,2026-05-01 07:03:00,84.02,upi,temporary_bank_failure,61,16,6,21278.1,25,19
PAY-0000289,CUST-01648,2026-05-01 07:06:00,150.12,upi,temporary_bank_failure,53,8,3,9838.98,7,9
PAY-0000290,CUST-01136,2026-05-01 07:12:00,873.37,card,card_expired,66,4,1,10885.4,13,13
PAY-0000291,CUST-02084,2026-05-01 07:20:00,2126.37,wallet,network_error,44,6,3,4165.87,10,14
PAY-0000292,CUST-02342,2026-05-01 07:32:00,315.43,card,hard_decline,37,4,3,3097.77,8,12
PAY-0000293,CUST-02319,2026-05-01 08:03:00,284.65,upi,temporary_bank_failure,20,9,5,24324.23,16,14
PAY-0000294,CUST-03063,2026-05-01 08:16:00,478.86,upi,temporary_bank_failure,64,13,6,29763.49,16,18
PAY-0000295,CUST-00066,2026-05-01 08:39:00,4130.4,upi,network_error,45,6,4,7146.27,4,14
PAY-0000296,CUST-02385,2026-05-01 08:40:00,2063.0,upi,hard_decline,27,10,3,6512.2,12,11
PAY-0000297,CUST-00793,2026-05-01 08:48:00,1153.98,netbanking,insufficient_funds,70,8,2,5622.54,10,10
PAY-0000298,CUST-03658,2026-05-01 08:57:00,3397.9,netbanking,insufficient_funds,57,8,5,18548.04,11,20
PAY-0000299,CUST-00289,2026-05-01 09:18:00,2016.13,wallet,temporary_bank_failure,42,5,6,2840.27,6,15
PAY-0000300,CUST-02897,2026-05-01 09:36:00,1111.05,wallet,network_error,18,13,3,8366.7,10,14
PAY-0000301,CUST-03636,2026-05-01 09:49:00,251.21,card,temporary_bank_failure,23,8,2,1215.44,9,9
PAY-0000302,CUST-03411,2026-05-01 10:20:00,263.82,card,network_error,48,2,4,563.46,6,13
PAY-0000303,CUST-00074,2026-05-01 10:28:00,368.72,upi,insufficient_funds,56,5,4,5555.74,7,17
PAY-0000304,CUST-02799,2026-05-01 10:40:00,221.15,wallet,temporary_bank_failure,62,8,3,5927.5,14,14
PAY-0000305,CUST-02429,2026-05-01 10:42:00,717.87,wallet,insufficient_funds,68,8,4,3589.21,10,17
PAY-0000306,CUST-02338,2026-05-01 10:57:00,398.02,upi,temporary_bank_failure,26,8,1,7400.82,10,9
PAY-0000307,CUST-02075,2026-05-01 11:26:00,1374.07,netbanking,network_error,67,6,5,3820.06,6,13
PAY-0000308,CUST-02873,2026-05-01 11:27:00,75.15,card,card_expired,56,6,1,1461.8,7,15
PAY-0000309,CUST-03764,2026-05-01 11:41:00,2845.25,card,network_error,29,8,4,6013.56,9,12
PAY-0000310,CUST-03861,2026-05-01 11:51:00,427.01,card,hard_decline,24,3,7,1296.64,4,22
PAY-0000311,CUST-01224,2026-05-01 11:52:00,250.31,netbanking,insufficient_funds,33,4,8,7081.03,8,29
PAY-0000312,CUST-03541,2026-05-01 12:13:00,444.8,upi,insufficient_funds,70,3,6,4232.26,4,26
PAY-0000313,CUST-02911,2026-05-01 12:16:00,403.15,card,card_expired,25,2,5,2410.91,5,15
PAY-0000314,CUST-02109,2026-05-01 12:26:00,2599.49,netbanking,temporary_bank_failure,48,5,4,1847.46,5,13
PAY-0000315,CUST-02054,2026-05-01 12:30:00,2017.08,upi,insufficient_funds,50,16,3,41308.46,34,13
PAY-0000316,CUST-02986,2026-05-01 12:36:00,361.91,card,temporary_bank_failure,48,7,5,2489.88,8,14
PAY-0000317,CUST-03441,2026-05-01 12:49:00,67.11,netbanking,temporary_bank_failure,44,12,7,19632.1,14,14
PAY-0000318,CUST-03611,2026-05-01 12:52:00,2490.12,wallet,network_error,68,7,4,6300.26,9,17
PAY-0000319,CUST-02512,2026-05-01 12:55:00,272.83,card,card_expired,28,13,4,15533.47,20,15
PAY-0000320,CUST-02811,2026-05-01 13:03:00,994.92,upi,hard_decline,47,7,1,2123.5,8,7
PAY-0000321,CUST-00966,2026-05-01 13:09:00,457.3,card,card_expired,61,6,4,1141.35,6,15
PAY-0000322,CUST-03541,2026-05-01 13:36:00,378.75,upi,insufficient_funds,70,2,6,4232.26,4,20
PAY-0000323,CUST-01990,2026-05-01 14:13:00,49.0,upi,hard_decline,67,6,5,1145.73,15,20
PAY-0000324,CUST-02696,2026-05-01 14:33:00,315.39,netbanking,temporary_bank_failure,61,0,6,8194.32,10,22
PAY-0000325,CUST-03214,2026-05-01 14:46:00,1128.95,card,hard_decline,61,4,1,1523.24,5,8
PAY-0000326,CUST-00512,2026-05-01 14:50:00,397.85,netbanking,temporary_bank_failure,62,3,4,2827.86,7,14
PAY-0000327,CUST-03323,2026-05-01 14:51:00,301.9,card,hard_decline,35,9,1,4190.97,5,5
PAY-0000328,CUST-00975,2026-05-01 15:02:00,406.77,card,insufficient_funds,53,5,6,1556.58,4,11
PAY-0000329,CUST-02089,2026-05-01 15:07:00,396.68,card,insufficient_funds,63,4,3,2132.51,9,13
PAY-0000330,CUST-03529,2026-05-01 15:36:00,888.37,card,network_error,41,7,3,983.09,4,15
PAY-0000331,CUST-03247,2026-05-01 16:07:00,1633.15,card,insufficient_funds,29,7,7,1777.14,11,22
PAY-0000332,CUST-03519,2026-05-01 16:11:00,1293.46,card,temporary_bank_failure,68,9,4,3680.09,8,13
PAY-0000333,CUST-02707,2026-05-01 16:22:00,450.07,upi,network_error,39,11,4,5116.69,13,16
PAY-0000334,CUST-00381,2026-05-01 17:04:00,231.5,upi,network_error,20,6,5,3990.61,7,15
PAY-0000335,CUST-01775,2026-05-01 17:09:00,563.13,netbanking,temporary_bank_failure,58,9,4,9429.29,9,12
PAY-0000336,CUST-03034,2026-05-01 17:16:00,1184.75,wallet,temporary_bank_failure,20,2,3,4932.29,12,9
PAY-0000337,CUST-01277,2026-05-01 17:20:00,202.78,card,hard_decline,24,7,1,2186.84,9,6
PAY-0000338,CUST-00424,2026-05-01 17:41:00,470.09,netbanking,insufficient_funds,24,8,5,1034.37,8,7
PAY-0000339,CUST-02831,2026-05-01 18:03:00,88.18,wallet,insufficient_funds,26,4,4,1672.47,6,11
PAY-0000340,CUST-00294,2026-05-01 18:26:00,579.68,upi,insufficient_funds,59,8,4,410.9,8,17
PAY-0000341,CUST-00933,2026-05-01 18:26:00,684.76,card,network_error,52,11,4,9803.66,17,10
PAY-0000342,CUST-02605,2026-05-01 18:30:00,221.9,card,temporary_bank_failure,34,11,4,9918.05,13,14
PAY-0000343,CUST-01180,2026-05-01 18:56:00,429.93,wallet,hard_decline,57,3,3,5191.88,11,8
PAY-0000344,CUST-02068,2026-05-01 19:00:00,1973.66,upi,network_error,29,6,3,3542.24,7,14
PAY-0000345,CUST-00178,2026-05-01 19:27:00,322.58,netbanking,temporary_bank_failure,55,7,5,4171.34,5,18
PAY-0000346,CUST-00375,2026-05-01 19:31:00,459.1,netbanking,insufficient_funds,69,7,6,5831.32,9,15
PAY-0000347,CUST-00948,2026-05-01 19:34:00,442.39,card,card_expired,19,5,6,301.57,3,15
PAY-0000348,CUST-03887,2026-05-01 20:40:00,460.07,upi,network_error,27,0,1,1581.42,7,10
PAY-0000349,CUST-03329,2026-05-01 20:44:00,2235.88,card,insufficient_funds,40,1,4,2053.35,8,18
PAY-0000350,CUST-02503,2026-05-01 20:46:00,2219.07,wallet,network_error,37,7,2,8581.54,21,13
PAY-0000351,CUST-01831,2026-05-01 20:50:00,1125.47,upi,network_error,61,4,5,6871.8,12,16
PAY-0000352,CUST-00843,2026-05-01 21:01:00,303.92,wallet,network_error,30,6,4,16165.54,9,16
PAY-0000353,CUST-02177,2026-05-01 21:06:00,4988.32,upi,insufficient_funds,49,2,2,5480.08,5,7
PAY-0000354,CUST-00497,2026-05-01 21:44:00,638.0,card,insufficient_funds,54,3,3,767.63,5,9
PAY-0000355,CUST-02668,2026-05-01 21:46:00,210.87,netbanking,network_error,61,8,6,2890.92,10,13
PAY-0000356,CUST-01774,2026-05-01 21:49:00,270.08,netbanking,temporary_bank_failure,66,3,3,15524.55,10,8
PAY-0000357,CUST-01169,2026-05-01 22:24:00,384.66,upi,network_error,55,4,1,2565.77,5,12
PAY-0000358,CUST-00513,2026-05-01 22:53:00,2284.32,card,insufficient_funds,47,5,3,3962.2,9,14
PAY-0000359,CUST-03374,2026-05-01 23:03:00,617.2,card,hard_decline,70,7,5,2216.53,5,13
PAY-0000360,CUST-01506,2026-05-01 23:05:00,746.76,wallet,insufficient_funds,25,5,1,5563.1,8,9
PAY-0000361,CUST-01555,2026-05-01 23:21:00,511.86,card,network_error,46,1,3,1130.57,6,10
PAY-0000362,CUST-02048,2026-05-01 23:45:00,1900.87,wallet,hard_decline,58,3,2,5559.34,4,13
PAY-0000363,CUST-01896,2026-05-01 23:45:00,384.02,card,card_expired,25,15,5,2220.85,8,14
PAY-0000364,CUST-01094,2026-05-01 23:48:00,1445.74,card,insufficient_funds,28,6,5,4244.2,8,13
PAY-0000365,CUST-03462,2026-05-01 23:57:00,1271.77,card,card_expired,37,2,7,1095.82,5,15
PAY-0000366,CUST-00815,2026-05-02 00:04:00,974.59,card,insufficient_funds,53,8,3,2134.83,9,14
PAY-0000367,CUST-01562,2026-05-02 00:12:00,730.87,netbanking,temporary_bank_failure,45,6,4,4100.79,8,23
PAY-0000368,CUST-02177,2026-05-02 00:17:00,636.91,upi,insufficient_funds,49,2,1,5480.08,5,9
PAY-0000369,CUST-03408,2026-05-02 00:25:00,423.93,netbanking,temporary_bank_failure,66,10,0,15069.88,13,13
PAY-0000370,CUST-02837,2026-05-02 00:47:00,4573.42,netbanking,temporary_bank_failure,22,3,7,5832.38,9,20
PAY-0000371,CUST-00772,2026-05-02 00:49:00,501.53,upi,temporary_bank_failure,69,10,4,11560.36,10,14
PAY-0000372,CUST-02948,2026-05-02 00:51:00,232.78,upi,network_error,26,6,3,5213.97,6,11
PAY-0000373,CUST-02944,2026-05-02 00:54:00,487.41,card,network_error,31,5,3,2837.3,5,14
PAY-0000374,CUST-02214,2026-05-02 01:18:00,858.84,netbanking,insufficient_funds,31,10,7,16507.54,9,26
PAY-0000375,CUST-00179,2026-05-02 01:18:00,1006.24,card,hard_decline,36,9,2,3291.69,6,7
PAY-0000376,CUST-03008,2026-05-02 01:35:00,1367.83,upi,temporary_bank_failure,39,7,5,8966.75,10,14
PAY-0000377,CUST-02350,2026-05-02 01:46:00,265.95,netbanking,insufficient_funds,66,8,3,6884.57,12,12
PAY-0000378,CUST-01860,2026-05-02 02:18:00,425.82,card,insufficient_funds,51,5,6,1110.52,6,17
PAY-0000379,CUST-01232,2026-05-02 02:18:00,753.98,card,insufficient_funds,36,3,5,1401.99,5,13
PAY-0000380,CUST-00093,2026-05-02 02:25:00,1014.44,card,hard_decline,51,5,3,2540.7,7,24
PAY-0000381,CUST-02159,2026-05-02 02:50:00,196.72,upi,temporary_bank_failure,67,7,2,6476.02,7,11
PAY-0000382,CUST-00864,2026-05-02 02:52:00,215.75,card,insufficient_funds,47,4,4,3910.36,5,10
PAY-0000383,CUST-01505,2026-05-02 02:55:00,49.0,wallet,network_error,49,3,1,3041.26,11,12
PAY-0000384,CUST-02093,2026-05-02 02:57:00,687.12,wallet,hard_decline,55,8,4,4072.83,11,18
PAY-0000385,CUST-03146,2026-05-02 03:14:00,1420.12,upi,temporary_bank_failure,31,6,2,4996.42,4,16
PAY-0000386,CUST-02562,2026-05-02 03:17:00,4406.83,upi,temporary_bank_failure,52,8,1,3786.32,10,7
PAY-0000387,CUST-02660,2026-05-02 03:18:00,967.87,netbanking,hard_decline,18,9,2,5336.59,6,8
PAY-0000388,CUST-00493,2026-05-02 03:39:00,2177.37,wallet,hard_decline,65,5,3,2854.6,8,16
PAY-0000389,CUST-03680,2026-05-02 03:46:00,725.63,upi,temporary_bank_failure,31,5,3,3896.06,10,14
PAY-0000390,CUST-03210,2026-05-02 04:14:00,362.35,card,hard_decline,63,5,6,2284.51,8,22
PAY-0000391,CUST-02516,2026-05-02 04:24:00,6325.63,wallet,insufficient_funds,57,7,2,2211.58,1,10
PAY-0000392,CUST-03770,2026-05-02 04:27:00,1117.88,netbanking,insufficient_funds,26,1,5,6890.23,3,21
PAY-0000393,CUST-01927,2026-05-02 04:38:00,345.1,card,insufficient_funds,55,9,4,2217.98,13,21
PAY-0000394,CUST-00777,2026-05-02 05:23:00,245.09,card,card_expired,64,4,7,1437.34,7,15
PAY-0000395,CUST-02629,2026-05-02 05:40:00,511.92,card,insufficient_funds,58,2,2,1818.42,7,10
PAY-0000396,CUST-00792,2026-05-02 05:48:00,751.43,wallet,insufficient_funds,46,5,2,1257.94,6,12
PAY-0000397,CUST-00242,2026-05-02 05:53:00,292.77,card,network_error,48,4,3,3360.61,7,11
PAY-0000398,CUST-01467,2026-05-02 06:07:00,418.43,card,hard_decline,69,3,4,1219.95,3,10
PAY-0000399,CUST-00200,2026-05-02 06:19:00,1217.22,upi,temporary_bank_failure,62,6,8,3168.69,6,19
PAY-0000400,CUST-02366,2026-05-02 06:31:00,1169.09,upi,network_error,48,7,5,12811.32,12,20
PAY-0000401,CUST-02964,2026-05-02 06:45:00,93.3,card,hard_decline,24,4,1,1947.24,4,7
PAY-0000402,CUST-02825,2026-05-02 06:53:00,1101.65,upi,temporary_bank_failure,19,4,4,3669.45,6,12
PAY-0000403,CUST-03853,2026-05-02 06:56:00,179.07,card,hard_decline,42,7,2,1152.01,8,15
PAY-0000404,CUST-03843,2026-05-02 07:00:00,277.97,upi,insufficient_funds,56,2,4,4682.69,6,10
PAY-0000405,CUST-03143,2026-05-02 07:00:00,1482.2,card,card_expired,70,5,4,3000.7,7,20
PAY-0000406,CUST-02797,2026-05-02 07:03:00,1570.13,card,hard_decline,64,6,4,5862.2,13,13
PAY-0000407,CUST-02015,2026-05-02 07:20:00,819.12,card,temporary_bank_failure,61,7,6,14068.39,12,15
PAY-0000408,CUST-02510,2026-05-02 07:25:00,464.94,card,hard_decline,53,6,2,2804.39,6,14
PAY-0000409,CUST-02350,2026-05-02 07:28:00,2775.68,netbanking,insufficient_funds,66,7,3,6884.57,12,20
PAY-0000410,CUST-01711,2026-05-02 07:30:00,1954.3,card,insufficient_funds,52,7,5,2222.05,3,19
PAY-0000411,CUST-00155,2026-05-02 07:49:00,472.4,upi,network_error,28,6,8,3478.25,7,27
PAY-0000412,CUST-03699,2026-05-02 07:51:00,2505.85,upi,temporary_bank_failure,37,5,6,1476.25,9,24
PAY-0000413,CUST-03953,2026-05-02 07:56:00,401.3,card,network_error,35,6,10,3441.75,11,25
PAY-0000414,CUST-03272,2026-05-02 08:14:00,713.95,upi,network_error,33,6,9,2759.19,7,26
PAY-0000415,CUST-03895,2026-05-02 08:22:00,384.98,card,card_expired,60,5,1,6206.61,7,11
PAY-0000416,CUST-02147,2026-05-02 08:49:00,147.03,card,card_expired,33,8,3,1633.9,7,19
PAY-0000417,CUST-03321,2026-05-02 08:56:00,494.82,wallet,network_error,28,3,3,929.53,11,10
PAY-0000418,CUST-01005,2026-05-02 09:11:00,1897.37,wallet,insufficient_funds,64,6,2,3650.23,6,13
PAY-0000419,CUST-02677,2026-05-02 09:11:00,1282.32,upi,hard_decline,60,6,7,13779.16,8,20
PAY-0000420,CUST-03691,2026-05-02 09:12:00,733.55,netbanking,temporary_bank_failure,69,5,4,6704.91,9,15
PAY-0000421,CUST-02628,2026-05-02 09:22:00,598.18,upi,network_error,26,6,1,12660.88,8,9
PAY-0000422,CUST-00215,2026-05-02 09:46:00,1806.83,netbanking,network_error,21,6,4,2755.84,8,17
PAY-0000423,CUST-02824,2026-05-02 10:06:00,6520.47,card,insufficient_funds,37,8,2,1515.47,7,9
PAY-0000424,CUST-01461,2026-05-02 10:10:00,1356.17,card,insufficient_funds,69,5,4,8254.52,4,13
PAY-0000425,CUST-02248,2026-05-02 10:34:00,470.4,card,insufficient_funds,20,1,2,1933.47,12,13
PAY-0000426,CUST-02469,2026-05-02 10:49:00,305.7,wallet,network_error,58,6,8,6391.06,15,10
PAY-0000427,CUST-02637,2026-05-02 10:50:00,2018.08,netbanking,network_error,54,3,2,2752.24,6,11
PAY-0000428,CUST-02130,2026-05-02 10:51:00,1589.65,netbanking,insufficient_funds,42,3,0,9028.96,10,10
PAY-0000429,CUST-00227,2026-05-02 10:52:00,342.43,upi,insufficient_funds,54,12,5,30941.48,18,20
PAY-0000430,CUST-00998,2026-05-02 11:00:00,3076.76,card,hard_decline,56,5,1,4035.97,9,12
PAY-0000431,CUST-02583,2026-05-02 11:19:00,1356.45,wallet,insufficient_funds,20,6,3,3381.53,15,11
PAY-0000432,CUST-00711,2026-05-02 11:19:00,2182.58,upi,insufficient_funds,56,5,1,3598.96,8,5
PAY-0000433,CUST-00395,2026-05-02 11:23:00,1059.08,upi,temporary_bank_failure,31,10,3,6612.13,13,12
PAY-0000434,CUST-01302,2026-05-02 11:49:00,3078.76,card,hard_decline,21,7,5,619.09,9,19
PAY-0000435,CUST-02683,2026-05-02 11:56:00,1331.04,upi,temporary_bank_failure,32,7,4,8486.99,10,15
PAY-0000436,CUST-01636,2026-05-02 12:07:00,620.55,upi,network_error,42,7,5,9153.01,13,19
PAY-0000437,CUST-03700,2026-05-02 12:11:00,317.76,card,card_expired,61,5,4,1283.37,5,11
PAY-0000438,CUST-00992,2026-05-02 12:13:00,1087.54,upi,network_error,64,8,2,12802.34,10,13
PAY-0000439,CUST-03398,2026-05-02 12:27:00,223.45,netbanking,network_error,25,9,2,2918.44,8,12
PAY-0000440,CUST-03769,2026-05-02 12:40:00,2999.48,upi,insufficient_funds,62,6,4,8009.74,7,17
PAY-0000441,CUST-00456,2026-05-02 12:51:00,77.8,netbanking,network_error,47,2,5,4172.05,5,14
PAY-0000442,CUST-03476,2026-05-02 12:56:00,2231.71,upi,insufficient_funds,33,5,5,6118.86,7,17
PAY-0000443,CUST-02214,2026-05-02 13:12:00,459.44,card,insufficient_funds,31,11,6,16507.54,9,31
PAY-0000444,CUST-01229,2026-05-02 13:35:00,369.52,upi,temporary_bank_failure,41,8,1,5858.27,6,12
PAY-0000445,CUST-00074,2026-05-02 13:55:00,1188.77,upi,insufficient_funds,56,7,4,5555.74,7,21
PAY-0000446,CUST-02699,2026-05-02 13:56:00,386.04,netbanking,insufficient_funds,18,8,2,5085.99,7,6
PAY-0000447,CUST-03580,2026-05-02 13:58:00,507.86,card,insufficient_funds,68,9,5,1168.05,15,17
PAY-0000448,CUST-02714,2026-05-02 14:03:00,553.23,card,hard_decline,18,2,3,1381.36,5,15
PAY-0000449,CUST-01507,2026-05-02 14:14:00,123.41,wallet,insufficient_funds,24,5,7,607.22,5,16
PAY-0000450,CUST-03317,2026-05-02 14:37:00,739.27,upi,insufficient_funds,33,11,5,3173.33,11,18
PAY-0000451,CUST-03133,2026-05-02 14:41:00,1075.19,upi,network_error,57,6,5,3804.95,9,12
PAY-0000452,CUST-02074,2026-05-02 14:44:00,1226.94,netbanking,insufficient_funds,33,3,3,2915.14,4,17
PAY-0000453,CUST-02746,2026-05-02 15:37:00,839.87,card,insufficient_funds,60,7,2,9760.3,8,15
PAY-0000454,CUST-02979,2026-05-02 15:48:00,191.54,netbanking,insufficient_funds,68,3,0,2167.69,4,5
PAY-0000455,CUST-00058,2026-05-02 15:48:00,279.15,upi,network_error,65,12,3,12973.97,16,15
PAY-0000456,CUST-03413,2026-05-02 15:50:00,1642.82,wallet,insufficient_funds,65,9,1,4064.31,11,9
PAY-0000457,CUST-01343,2026-05-02 15:52:00,2410.58,upi,network_error,53,3,5,5287.72,8,13
PAY-0000458,CUST-01316,2026-05-02 16:00:00,163.93,upi,network_error,46,8,4,17340.36,23,16
PAY-0000459,CUST-03798,2026-05-02 16:05:00,763.8,netbanking,card_expired,69,4,1,1484.57,7,10
PAY-0000460,CUST-02253,2026-05-02 16:10:00,802.82,upi,temporary_bank_failure,44,5,5,6463.16,8,21
PAY-0000461,CUST-02031,2026-05-02 16:10:00,271.62,netbanking,temporary_bank_failure,54,8,2,11070.17,10,10
PAY-0000462,CUST-03736,2026-05-02 16:22:00,618.51,card,insufficient_funds,26,1,8,2491.71,6,22
PAY-0000463,CUST-02793,2026-05-02 16:30:00,1157.42,card,temporary_bank_failure,44,6,2,1866.97,9,11
PAY-0000464,CUST-02593,2026-05-02 16:32:00,920.27,netbanking,network_error,29,4,3,5428.14,6,14
PAY-0000465,CUST-01079,2026-05-02 16:51:00,593.52,netbanking,network_error,46,7,2,2211.45,8,17
PAY-0000466,CUST-00781,2026-05-02 16:56:00,206.9,upi,insufficient_funds,39,9,2,3485.9,9,9
PAY-0000467,CUST-02654,2026-05-02 17:05:00,1274.13,card,card_expired,38,10,2,1803.01,11,12
PAY-0000468,CUST-02021,2026-05-02 17:17:00,1598.07,upi,temporary_bank_failure,57,4,4,3686.67,12,9
PAY-0000469,CUST-03375,2026-05-02 17:19:00,1398.92,card,card_expired,63,4,1,3615.42,6,11
PAY-0000470,CUST-00966,2026-05-02 17:36:00,1001.44,netbanking,temporary_bank_failure,61,6,5,1141.35,6,16
PAY-0000471,CUST-00535,2026-05-02 17:44:00,3301.87,card,insufficient_funds,58,3,4,962.09,1,17
PAY-0000472,CUST-01259,2026-05-02 17:45:00,696.92,upi,network_error,69,9,0,15973.73,11,3
PAY-0000473,CUST-00688,2026-05-02 18:25:00,1601.86,upi,insufficient_funds,30,6,2,13011.88,8,8
PAY-0000474,CUST-02929,2026-05-02 18:47:00,418.07,card,insufficient_funds,36,4,4,1155.33,8,18
PAY-0000475,CUST-02022,2026-05-02 19:09:00,2720.23,upi,network_error,61,3,3,1860.33,7,18
PAY-0000476,CUST-02088,2026-05-02 19:09:00,289.71,upi,network_error,20,7,5,2446.03,6,20
PAY-0000477,CUST-00491,2026-05-02 19:19:00,400.09,card,temporary_bank_failure,48,4,0,9159.02,6,8
PAY-0000478,CUST-02438,2026-05-02 19:21:00,648.35,upi,insufficient_funds,36,3,4,4605.25,7,11
PAY-0000479,CUST-00118,2026-05-02 19:24:00,1188.37,card,temporary_bank_failure,41,7,7,3709.21,12,14
